 209 208.353          709  89.0439        1209  93.7298
 210   0.000395052    710 121.447         1210 254.982
 211   0.00097251     711 254.999         1211 103.895
 212 235.533          712 199.162         1212 190.112
 213 254.335          713  96.2577        1213 229.315
 214 123.608          714 233.065         1214  39.2416
 215  43.5495         715   0.00140454    1215 126.515
 216  44.7456         716 169.684         1216 219.188
 217 155.434          717 254.489         1217 226.318
 218 164.404          718 131.668         1218 164.346
 219  43.0876         719 253.765         1219 192.879
 220 144.614          720  98.7249        1220  89.691
 221   0.195532       721   0.0548837     1221 167.931
 222 203.404          722  23.8354        1222  53.5589
 223   4.32517        723 254.942         1223 203.488
 224   1.67758e-05    724 123.337         1224  32.4701
 225   7.75385e-07    725   1.15601       1225 211.818
 226   7.74092e-07    726  49.2169        1226 121.923
 227 170.459          727   0.969114      1227  88.7054
 228 255              728   0.000122238   1228 143.061
 229 255              729   5.65207e-06   1229 110.889
 230 255              730   5.67627e-06   1230 111.082
 231 255              731   0.000122625   1231  92.2326
 232 165.512          732 153.216         1232 101.657
 233 159.369          733  80.0503        1233 189.613
 234 208.304          734   2.73413e-06   1234 165.119
 235 255              735   1.67549e-06   1235  88.461
 236 255              736   1.48861e-06   1236 105.516
 237 255              737  77.2639        1237 106.947
 238 255              738 117.403         1238   0.00565328
 239 255              739   2.28544e-06   1239 254.997
 240 145.095          740   2.81461e-06   1240   0.000312432
 241 255              741   4.24052e-06   1241   1.38075e-05
 242 255              742   3.76644e-05   1242  13.2186
 243 255              743   5.53906e-05   1243   6.53419e-06
 244 202.302          744  98.4408        1244 121.52
 245   1.34548e-05    745  77.1989        1245 166.436
 246 130.199          746 114.275         1246   4.49966e-06
 247  55.4576         747   7.31573e-06   1247 194.601
 248   1.96371e-06    748  91.1668        1248 252.248
 249   1.95933e-06    749 255             1249   0.00199569
 250   0              750   0             1250   0
 251 116.963          751 254.998         1251 152.591
 252 158.098          752  53.6789        1252   5.08922e-05
 253 125.47           753 157.678         1253 236.664
 254 194.778          754  40.4107        1254  95.7597
 255  13.38           755 254.997         1255   5.79989e-05
 256 164.944          756  75.9483        1256 138.466
 257 251.033          757  83.7786        1257   0.00660262
 258   2.93553e-05    758  92.3731        1258  80.4183
 259   6.67542e-05    759 243.673         1259   0.173814
 260 255              760   6.92476e-05   1260  74.3137
 261 222.773          761  71.5215        1261 129.256
 262   5.38095        762 197.744         1262  18.7772
 263  77.0367         763 116.301         1263   0.000770983
 264   0.489144       764 238.313         1264 194.579
 265 105.973          765   0.394427      1265 103.395
 266 245.266          766 255             1266   0.349823
 267  36.2492         767  59.536         1267   7.95594
 268  50.4756         768   0.00108537    1268 192.236
 269 148.381          769   0.0111126     1269   0.531957
 270   0.000125009    770 104.555         1270 162.952
 271   5.76603e-06    771 254.055         1271  28.2512
 272   5.77778e-06    772 157.857         1272 235.269
 273  12.6546         773   0.0614664     1273 103.157
 274 255              774   0.0668283     1274 160.99
 275 254.997          775 254.979         1275  38.0851
 276 134.57           776  30.3797        1276 234.223
 277 153.653          777 203.364         1277  25.6967
 278   0.0172517      778   0.0316601     1278 197.041
 279 167.807          779   8.74713       1279  87.606
 280 158.122          780 128.232         1280 139.303
 281   6.40052        781   0.00133653    1281 120.869
 282 182.598          782  81.8635        1282 107.824
 283 255              783 255             1283   1.54218
 284 255              784  84.0707        1284   0.329653
 285 185.682          785 255             1285   0.0192552
 286 213.979          786  57.7847        1286   0.0193087
 287 212.45           787 183.681         1287 112.807
 288 255              788  25.101         1288   0.000240998
 289 191.726          789  34.895         1289  35.7946
 290 255              790 150.756         1290 165.682
 291 255              791   4.48555e-06   1291 102.343
 292 249.303          792  40.0376        1292 142.815
 293 172.633          793  99.5579        1293 123.327
 294 212.921          794  81.4514        1294   4.09403e-06
 295 122.654          795  20.1695        1295  56.5569
 296 212.573          796   4.89826e-06   1296 158.932
 297  64.1471         797  31.6284        1297   3.8305e-06
 298 151.278          798 138.45          1298   7.9028e-05
 299 154.471          799   0.00217178    1299 221.179
 300   0              800   0             1300   0
 301   0.272999       801 137.87          1301  74.1619
 302 179.287          802   8.04559e-05   1302 177.181
 303 126.685          803 229.413         1303 171.92
 304   0.000617591    804 163.499         1304 158.269
 305  47.5827         805 152.416         1305 255
 306 227.651          806   0.000213828   1306 255
 307 149.02           807  15.4019        1307  39.885
 308  70.8581         808 254.786         1308 254.847
 309   0.000634849    809  25.9357        1309 108.601
 310 218.951          810 178.698         1310 224.43
 311   0.0246097      811 200.087         1311  29.1406
 312 177.162          812 106.762         1312 254.999
 313 245.517          813  55.1955        1313 161.745
 314 130.977          814  44.5863        1314  74.5029
 315  21.9144         815 155.892         1315 148.344
 316  59.9295         816  55.4328        1316 227.321
 317 253.896          817 149.327         1317 153.785
 318  78.645          818 255             1318 124.269
 319   0.0577461      819  80.6716        1319 127.263
 320 174.247          820 254.994         1320 254.508
 321 169.946          821 189.806         1321  10.0425
 322  51.5859         822 166.983         1322 183.232
 323  40.4175         823 113.292         1323  19.7481
 324   0.00078545     824   1.40543       1324 232.871
 325   3.68847e-05    825 254.561         1325  36.1769
 326  23.1127         826   0.000977716   1326 152.035
 327 255              827   0.0208176     1327  60.2938
 328 255              828 220.213         1328 127.032
 329 255              829   0.652926      1329  91.4677
 330   2.24042        830  12.2226        1330 144.043
 331 255              831  13.4147        1331  46.5903
 332 255              832 126.167         1332 139.203
 333 255              833 187.591         1333 185.339
 334 222.949          834   0.0297589     1334 196.749
 335 255              835  51.7448        1335 144.525
 336 255              836   0.00469353    1336  25.6626
 337 233.282          837   0.000244388   1337  73.7945
 338 180.318          838  37.5502        1338   0.00024089
 339 255              839   1.49869e-05   1339 135.693
 340 255              840   1.41703e-05   1340   0.000189098
 341  55.8675         841  64.5145        1341   8.72939e-06
 342 132.729          842  63.2158        1342   8.4646e-06
 343 205.322          843  21.7468        1343   6.69811
 344 252.864          844  47.1773        1344  83.7398
 345 255              845  34.1408        1345 184.44
 346 255              846 198.193         1346 255
 347  49.5865         847 145.777         1347  53.2477
 348  65.2784         848 206.913         1348   0.0359313
 349 254.998          849 206.818         1349 254.012
 350   0              850   0             1350   0
 351  15.6053         851  71.0176        1351   0.0206298
 352 254.988          852 238.708         1352 255
 353 254.999          853   1.8035e-05    1353 118.705
 354 250.339          854  98.8792        1354 123.869
 355 138.137          855  90.7318        1355 255
 356  60.0889         856 203.51          1356 217.104
 357   0.000628841    857 255             1357 252.208
 358 235.035          858   4.36161e-05   1358 252.323
 359 207.632          859 175.291         1359  89.8553
 360 129.684          860 255             1360 168.858
 361  98.6566         861 230.624         1361  82.0662
 362 181.115          862  28.7866        1362 236.18
 363   7.34656        863 255             1363 209.138
 364 152.892          864 255             1364 110.016
 365 247.426          865   6.44252e-05   1365 155.507
 366  94.6959         866 255             1366 147.054
 367  39.7752         867   2.35855e-06   1367 144.998
 368  34.4478         868 141.112         1368  85.8069
 369   8.90421        869 189.877         1369 182.618
 370 101.89           870  19.7208        1370 159.293
 371 189.489          871   0.126852      1371 138.664
 372 111.86           872  80.4542        1372 114.806
 373  66.1515         873 253.63          1373 115.082
 374 161.856          874  56.5454        1374 159.557
 375 151.226          875 146.73          1375 110.831
 376   0.000782182    876   0.000975449   1376 113.31
 377   3.62352e-05    877   0.0200884     1377 116.95
 378 144.804          878 114.899         1378 106.852
 379 255              879 181.657         1379 120.586
 380 255              880   0.000517313   1380 129.1
 381 255              881   2.39149e-05   1381 104.999
 382 148.187          882   2.39662e-05   1382  88.4539
 383 255              883  30.9936        1383 140.826
 384 255              884 254.999         1384  83.5787
 385 252.898          885 250.125         1385 248.601
 386 245.717          886   0.0103263     1386 170.992
 387 255              887 146.419         1387   9.53678
 388 255              888  19.3988        1388   0.00520998
 389 177.137          889   1.37312e-05   1389   0.433837
 390 255              890 107.429         1390   0.00389558
 391 255              891  91.6403        1391   0.000181699
 392 255              892   5.51345e-06   1392   0.000174618
 393 255              893 116.613         1393   0.000832301
 394   1.04764e-06    894  88.2168        1394 234.076
 395  99.152          895  66.0195        1395  56.6816
 396 255              896   4.43928e-05   1396 224.13
 397  19.7771         897   6.48575e-06   1397 254.998
 398   0.00395673     898   2.75456e-06   1398 254.963
 399 244.955          899   2.80574e-06   1399 197.324
 400   0              900   0             1400   0
 401   0.421862       901  86.6492        1401   0.0205827
 402 195.537          902  70.0277        1402 255
 403  39.9947         903 149.659         1403 116.774
 404   0.000912703    904 255             1404 117.833
 405   0.000889529    905 118.529         1405 255
 406 171.192          906  17.5969        1406   0.00612707
 407 227.593          907 203.729         1407 190.694
 408   0.0309386      908   2.54391e-05   1408  16.7133
 409   0.631024       909  32.3681        1409  52.0059
 410 211.521          910   2.22647e-05   1410 126.008
 411 114.604          911 180.846         1411  89.7658
 412  59.6367         912 165.62          1412   0.0158756
 413  29.5146         913   2.59454       1413   0.339957
 414 254.63           914 255             1414 110.169
 415 188.517          915 109.048         1415 154.343
 416   0.352457       916  40.0621        1416 101.216
 417 116.665          917 255             1417 142.88
 418 247.663          918  45.9525        1418  85.923
 419 169.559          919 254.999         1419 168.658
 420  55.1677         920   0.00723635    1420   9.63254
 421   0.00271712     921  24.1039        1421 166.564
 422   7.24368e-05    922 173.11          1422 112.53
 423   7.94536e-06    923 221.353         1423 133.256
 424   8.48502e-06    924  75.8031        1424 145.422
 425   0.000182985    925 147.4           1425 119.041
 426  82.9696         926   0.0211014     1426 112.884
 427 150.363          927  78.2938        1427 120.701
 428   6.66586e-05    928  49.8539        1428 107.028
 429 218.848          929  23.2225        1429 122.353
 430 154.825          930  25.3424        1430 128.316
 431 225.025          931  58.1229        1431 110.803
 432 255              932  31.8205        1432  87.9361
 433 255              933   2.0222        1433 130.113
 434 236.255          934  97.0553        1434  61.6887
 435 170.739          935 138.114         1435  40.5688
 436 255              936   0.000208961   1436   8.58185
 437 123.352          937   1.01293e-05   1437   9.54634
 438 255              938  41.1475        1438 215.703
 439 255              939  61.0841        1439   0.422134
 440 255              940  49.4703        1440 232.261
 441 255              941   0.000120157   1441 254.982
 442   2.79838e-06    942 126.354         1442 194.362
 443 163.642          943   6.97216e-05   1443   0.000840582
 444  18.3843         944   5.01265e-05   1444   0.00181662
 445 187.558          945  64.0743        1445  10.067
 446 255              946 167.075         1446   0.0016308
 447 255              947 255             1447   0.0372919
 448 255              948 255             1448  18.2248
 449 255              949 164.689         1449  93.441
 450   0              950   0             1450   0
 451   0.000978156    951 254.998         1451   0
 452 251.838          952   7.14666e-05   1452   0
 453 255              953 224.182         1453   0
 454 255              954  41.3653        1454   0
 455 178.466          955  61.8402        1455   0
 456 163.741          956 231.878         1456   0
 457 226.281          957   6.75583e-05   1457   0
 458   0.144265       958 255             1458   0
 459 165.14           959 254.999         1459   0
 460 251.938          960 140.722         1460   0
 461  16.7262         961 103.576         1461   0
 462 252.292          962  48.8258        1462   0
 463 173.279          963  78.7897        1463   0
 464   0.00714185     964 184.043         1464   0
 465   0.153147       965 255             1465   0
 466 254.993          966 178.993         1466   0
 467  58.2234         967 222.439         1467   0
 468   0.14742        968  33.5797        1468   0
 469   2.93088        969  99.649         1469   0
 470 185.833          970 162.868         1470   0
 471 199.425          971 254.89          1471   0
 472 119.014          972  11.9986        1472   0
 473 207.341          973  76.0975        1473   0
 474   0.0280657      974  73.3501        1474   0
 475   0.00129876     975 146.98          1475   0
 476 137.86           976 137.755         1476   0
 477 224.396          977 254.55          1477   0
 478   2.9496e-06     978  11.3385        1478   0
 479 255              979 107.485         1479   0
 480 243.653          980 156.282         1480   0
 481 229.699          981  54.515         1481   0
 482 255              982  29.7766        1482   0
 483 213.833          983   2.06361       1483   0
 484 255              984 144.842         1484   0
 485 212.265          985 254.9           1485   0
 486 255              986  51.0455        1486   0
 487 255              987  89.039         1487   0
 488 176.722          988 137.823         1488   0
 489 165.763          989   1.01588e-05   1489   0
 490 255              990   1.57395e-05   1490   0
 491  63.6433         991 135.198         1491   0
 492   1.19074e-06    992  11.9868        1492   0
 493   2.52139e-06    993 128.819         1493   0
 494 171.557          994  46.7534        1494   0
 495 156.044          995   9.35021e-06   1495   0
 496 115.173          996   7.03544e-06   1496   0
 497 254.999          997  40.9267        1497   0
 498 254.974          998  45.1317        1498   0
 499 119.68           999   0.00323195    1499   0
 500   0             1000   0             1500   0
